f.1,f.2,f.3,f.4
1.8248,2.3724,2.7971,6.58
1.8575,2.5601,2.9926,6.4872
2.1766,2.8944,3.163,7.4195
1.8755,2.3855,2.6292,6.026
2.2386,2.8342,3.1484,7.1168
2.1096,2.8497,3.2304,6.9323
1.861,2.2466,2.5588,5.66
2.0526,2.7443,3.1515,7.4885
2.4353,3.253,3.6432,8.6016
1.9436,2.5235,2.836,6.3589
2.3679,3.0559,3.4375,7.6588
2.4282,3.2412,3.6916,7.9196
2.1838,2.6459,2.846,6.7491
2.1525,2.7887,3.0719,6.9078
1.7932,2.5325,3.3647,7.8893
1.6145,2.0584,2.369,5.5235
1.9846,2.5735,2.9261,6.7321
1.8141,2.4585,2.7062,6.1468
2.1552,2.6486,2.8946,6.7693
2.3052,2.9683,3.3039,7.3792
2.6948,3.4318,3.8469,8.5132
1.6892,2.306,2.9052,6.4767
2.0437,2.7314,3.0796,7.4182
2.1902,2.9906,3.343,7.6884
1.9061,2.3238,2.5697,6.0239
1.9169,2.5237,2.854,6.231
2.3117,2.994,3.3926,7.386
1.8174,2.2345,2.4333,5.6478
1.6978,2.3045,2.816,6.7423
2.22,3.1022,3.6316,8.132
2.2156,2.8495,3.2168,7.3705
2.3787,3.1538,3.5834,7.8729
2.6416,3.3864,3.6813,8.5781
1.8134,2.2808,2.5324,5.7081
2.2529,2.8217,3.155,7.0399
1.8393,2.5914,3.2722,7.2951
1.8823,2.4432,2.8389,6.4785
1.8648,2.4764,2.6993,6.3219
2.2153,2.9023,3.1652,7.3737
1.9119,2.4072,2.6589,6.0646
2.7458,3.4464,3.8427,8.6278
2.4606,3.3477,3.8119,8.1077
1.6941,2.1354,2.3867,5.9032
1.9575,2.5648,2.8604,6.7354
2.3186,3.0377,3.3645,7.8474
1.8495,2.3276,2.6097,5.881
2.2539,2.8419,3.2052,7.1183
2.2558,2.8881,3.1367,7.2304
2.0547,2.4586,2.6921,6.2672
1.6351,2.2742,2.7273,6.0761
2.0123,2.7721,3.1926,7.2222
1.9668,2.4796,2.8185,6.3175
2.3114,2.8829,3.1134,7.3933
2.2519,2.9868,3.3124,7.3796
2.1137,2.5636,2.851,6.4964
2.2646,2.8831,3.2507,7.131
2.1084,2.9199,3.5612,8.125
1.7268,2.267,2.5113,5.8319
2.1072,2.7532,3.037,7.0343
2.1828,2.9331,3.2816,7.2668
1.8788,2.261,2.5435,5.7617
1.9311,2.501,2.8557,6.1402
2.6551,3.3251,3.5888,8.3655
1.7223,2.2865,2.7556,6.6302
2.1376,2.8482,3.2865,7.8341
2.0693,2.9018,3.3391,7.2985
2.096,2.6836,3.0272,6.8164
2.1285,2.7673,3.0014,6.9573
2.4817,3.1808,3.4801,7.9802
1.6957,2.0766,2.308,5.2394
1.6539,2.237,2.7934,6.5166
1.8874,2.6029,3.0898,6.9205
1.7319,2.1436,2.3128,5.6621
2.1453,2.834,3.1363,7.1071
2.5632,3.3335,3.6968,8.345
2.1415,2.6822,3.0151,6.7094
2.5364,3.1746,3.596,7.8893
1.8404,2.5891,3.194,7.4214
1.7477,2.1925,2.4446,5.8806
1.9816,2.5833,2.8905,6.6473
2.3227,3.0174,3.3752,7.6623
1.7283,2.2315,2.5501,5.5207
2.057,2.5831,2.8142,6.5039
2.101,2.7538,3.057,6.7907
1.9682,2.6105,3.1306,7.3862
2.0857,2.8785,3.3664,7.4312
2.4761,3.3811,3.8668,8.5889
1.8743,2.3022,2.4714,5.9265
2.2749,2.8137,3.0596,7.1742
2.123,2.8355,3.1687,6.9568
2.0381,2.4885,2.7858,6.2662
1.7795,2.4535,3.011,6.7637
2.0745,2.7874,3.0867,7.4776
1.761,2.2856,2.5184,5.8283
2.113,2.7261,3.0124,6.904
2.6645,3.5318,3.9601,8.7201
2.1522,2.5525,2.8897,6.5146
2.0217,2.5932,2.835,6.4541
2.013,2.754,3.2512,7.6678
1.8052,2.3191,2.6093,6.0379
2.1838,2.8252,3.1667,7.2462
2.1442,2.917,3.3231,7.1552
1.9846,2.4268,2.6281,6.1938
2.1206,2.7004,2.9795,6.7358
2.4447,3.0868,3.4378,7.6797
1.483,1.9382,2.2701,5.1355
2.2524,2.9726,3.4186,7.7129
2.3109,3.0688,3.3632,7.7964
2.1456,2.6192,2.874,6.7304
2.1908,2.843,3.1837,7.0426
2.5682,3.2899,3.7058,8.1351
2.145,2.6709,3.0465,6.6349
1.7068,2.3405,2.9519,7.3247
1.7734,2.5155,2.9824,6.6814
1.7063,2.1529,2.3957,5.6349
1.8745,2.4688,2.7748,6.2154
2.2208,2.8939,3.2563,7.237
2.0259,2.5486,2.7658,6.4161
2.4553,3.0718,3.3677,7.7159
1.8739,2.6497,3.4693,7.9522
1.9959,2.6233,3.0501,7.139
1.9896,2.7584,3.1959,6.9262
2.3052,3.0684,3.3392,7.8222
1.7141,2.0884,2.291,5.3395
2.1238,2.6149,2.8995,6.6144
2.0749,2.734,3.0888,6.6964
1.5421,2.0351,2.5187,5.8179
1.7379,2.3078,2.5965,6.1885
2.5513,3.3827,3.7476,8.8547
1.9789,2.5783,2.8939,6.4541
2.4231,3.1255,3.5123,7.8011
2.4573,3.2897,3.7464,8.0171
1.9764,2.3362,2.5401,6.0018
1.6914,2.3053,2.7909,6.4231
2.0811,2.8283,3.2743,7.5647
1.8304,2.3386,2.6489,6.0069
2.1976,2.8222,3.1966,7.1458
1.9787,2.6445,2.889,6.5648
1.9279,2.3646,2.5822,5.9973
2.4882,3.1916,3.5468,7.9148
2.1942,3.0679,3.8487,8.9438
1.8372,2.3751,2.7396,6.1816
2.1617,2.7633,2.9868,7.1978
2.3052,3.0251,3.3206,7.6367
2.1198,2.5702,2.8389,6.5759
1.9883,2.6432,2.9937,6.4652
2.4034,3.1235,3.5411,7.6592
1.6365,2.1763,2.5058,5.9695
1.991,2.6502,2.9722,7.0468
1.9682,2.7317,3.0872,6.8262
2.0824,2.5313,2.8374,6.4974
2.3123,2.9479,3.3459,7.3308
2.5888,3.2258,3.5048,8.1465
1.8915,2.3675,2.6225,5.9225
1.9426,2.6184,3.1032,7.2206
2.1138,2.9178,3.3718,7.5153
2.0497,2.5978,2.9466,6.6674
2.0052,2.6283,2.8824,6.5853
2.3645,3.0512,3.3664,7.6315
1.7861,2.1625,2.4175,5.4785
2.1708,2.6561,2.9978,6.6558
1.8336,2.6253,3.5694,7.6776
1.886,2.4207,2.6835,6.5893
2.0887,2.7734,3.0758,7.1827
2.4527,3.2326,3.5681,8.2733
1.9841,2.5516,2.8602,6.3766
2.3826,3.0401,3.4251,7.5641
2.3377,3.0277,3.2883,7.5492
1.5595,2.0258,2.4064,5.9039
1.7095,2.32,2.6946,6.1174
2.0694,2.7931,3.1665,7.2225
1.797,2.2947,2.5975,5.8075
2.5163,3.1518,3.3959,8.0551
2.4406,3.2303,3.5692,7.9865
2.3313,2.8549,3.1681,7.2005
1.889,2.6294,3.3581,7.6772
2.2889,3.1724,3.778,8.644
1.6033,2.0354,2.2283,5.2226
2.0262,2.5816,2.8345,6.5878
2.1211,2.8037,3.1311,6.9481
1.9641,2.3806,2.6742,6.0354
1.9616,2.5674,2.9308,6.2791
1.7445,2.4134,2.9461,7.0558
2.0222,2.6382,2.9773,6.9808
2.4058,3.1513,3.5209,8.1748
2.2564,3.1294,3.5654,7.6744
2.0281,2.4815,2.8209,6.2851
2.0953,2.6357,2.8453,6.6386
2.4585,3.0739,3.3584,7.7226
1.6095,2.1336,2.514,5.8412
1.988,2.6473,3.031,7.0224
2.1289,2.9012,3.3006,7.3377
1.9551,2.4088,2.5819,6.2341
1.8561,2.4697,2.7347,6.1037
2.7206,3.5374,3.9268,8.7669
2.0615,2.537,2.8507,6.3671
2.0239,2.7333,3.3228,7.6487
2.0439,2.8008,3.1375,7.2698
1.9954,2.506,2.7431,6.4985
2.1643,2.8129,3.1249,7.0686
2.5105,3.2275,3.6082,8.0606
1.9192,2.4864,2.8343,6.1131
2.2193,2.7878,3.0345,6.9938
1.8514,2.5989,3.1126,7.1687
1.6406,2.0282,2.2656,5.3753
2.1607,2.8345,3.2047,7.143
2.5636,3.3365,3.7727,8.344
2.0197,2.4585,2.6716,6.273
2.4208,2.9673,3.2663,7.5038
2.1516,2.9009,3.277,7.0628
1.6242,2.1937,2.8013,6.4646
1.8728,2.5882,3.1258,6.9059
2.1493,2.8758,3.145,7.599
1.6132,2.0184,2.2088,5.1627
2.0076,2.524,2.7828,6.4054
2.1122,2.7519,3.0822,6.8103
2.3437,2.8227,3.1893,7.1418
1.7449,2.4059,2.9392,6.88
2.1697,2.9703,3.4287,8.0916
1.9577,2.5398,2.8401,6.5545
2.3277,3.0196,3.3716,7.6952
2.2597,3.0769,3.4965,7.5275
1.886,2.2546,2.4335,5.7941
2.0797,2.6009,2.8605,6.5237
1.8016,2.4944,3.1623,7.4915
1.5854,2.1085,2.4501,5.4809
1.955,2.6013,2.9716,6.6636
2.4068,3.2176,3.5213,8.1076
2.302,2.8409,3.1135,7.247
2.2677,2.9827,3.341,7.3469
2.6569,3.4325,3.8628,8.4596
1.6264,2.1154,2.5619,5.858
1.9606,2.5377,2.8165,6.8488
1.9575,2.6675,2.9943,6.7316
1.8749,2.3212,2.5822,5.9466
2.0426,2.6367,2.974,6.5536
2.3841,3.049,3.4594,7.5406
1.7718,2.2011,2.3799,5.5477
2.0726,2.8077,3.3346,8.021
2.2925,3.1554,3.6141,8.3315
2.0023,2.4611,2.7435,6.4336
1.9599,2.6212,2.9906,6.4585
2.3016,2.9567,3.2018,7.4455
1.8859,2.3393,2.5687,5.8937
2.2762,2.8243,3.1335,7.0797
1.7842,2.5277,3.1126,6.8725
1.8517,2.4175,2.7802,6.3339
1.936,2.5511,2.783,6.5267
2.2586,2.9411,3.2201,7.4657
1.9781,2.4929,2.7843,6.2419
2.4478,3.0754,3.4564,7.6682
2.4942,3.2773,3.7295,8.0006
1.8787,2.4252,2.7376,6.6983
1.9904,2.6848,3.0255,6.9149
2.3582,3.1486,3.512,8.0214
2.0549,2.6179,2.9445,6.5804
2.4152,3.0658,3.47,7.6409
2.0501,2.7797,3.0826,6.8111
1.7767,2.1239,2.3455,5.4098
1.5116,2.0752,2.6491,6.0706
2.3056,3.1582,3.7766,8.668
1.9472,2.5445,2.9369,6.4897
2.2614,2.8878,3.1082,7.4475
2.3744,3.1186,3.4199,7.817
2.2161,2.6969,2.976,6.8642
2.1089,2.7872,3.1452,6.827
1.8434,2.6149,3.493,7.9027
1.6136,2.0515,2.2678,5.4882
1.9807,2.5501,2.8045,6.6932
1.9995,2.6942,3.0118,6.7332
1.9021,2.3422,2.6191,5.9566
2.514,3.2232,3.6509,7.9803
2.7662,3.4562,3.7496,8.7109
1.6858,2.2946,2.7708,6.3428
2.1112,2.8629,3.3111,7.6479
2.2224,3.0888,3.5314,7.8006
1.9936,2.4667,2.7909,6.3173
1.9581,2.5374,2.7769,6.3462
2.3376,2.9872,3.2921,7.4666
1.9342,2.3945,2.6741,6.0043
1.7855,2.4421,3.0443,7.0735
1.8259,2.5966,3.0984,6.6635
2.2118,2.8296,3.0902,7.3443
2.3467,3.1009,3.4361,7.7836
2.7195,3.5387,3.9388,8.8414
1.8543,2.2756,2.5764,5.7258
2.3062,2.8541,3.2536,7.1098
1.8633,2.5439,2.98,7.1866
1.8084,2.2624,2.4839,6.0632
1.8239,2.4423,2.7361,6.1431
2.2082,2.9116,3.2494,7.3048
1.8624,2.3527,2.6587,5.8789
2.1311,2.6394,2.844,6.6905
2.4734,3.2758,3.6206,8.0657
1.8067,2.3003,2.6458,6.3249
2.0699,2.7351,3.118,7.1289
2.4332,3.2121,3.6266,8.2217
1.8077,2.2795,2.4733,5.7766
2.2212,2.7921,3.0572,7.0481
2.29,2.9908,3.3319,7.3853
2.1348,2.5889,2.9054,6.526
1.7885,2.4818,3.0129,6.6716
2.081,2.8065,3.1052,7.425
1.6782,2.0768,2.2775,5.3679
2.487,3.1072,3.4359,7.9272
2.241,3.049,3.4668,7.4207
2.1888,2.6992,3.0679,6.7566
2.2037,2.8106,3.0754,7.0048
1.849,2.5896,3.3939,8.0468
1.7458,2.3421,2.7328,6.1967
2.1231,2.8456,3.2451,7.3722
2.2242,3.0508,3.4799,7.5864
1.7499,2.0762,2.217,5.404
1.7879,2.3025,2.5315,5.7369
2.1694,2.7563,3.0506,6.8704
1.7467,2.3172,2.8316,6.5631
2.1746,2.9052,3.41,7.8581
2.1466,2.9167,3.2158,7.4761
2.0769,2.5884,2.8193,6.6762
2.2425,2.8927,3.2044,7.2511
2.589,3.3059,3.691,8.2444
1.7273,2.1687,2.469,5.393
1.668,2.2367,2.6503,6.4316
1.87,2.5615,2.9354,6.784
1.8047,2.2648,2.5132,5.9158
1.8612,2.4734,2.7913,6.1581
2.6979,3.53,3.9866,8.7586
2.1719,2.6885,2.919,6.8027
2.557,3.1654,3.4794,7.9662
1.877,2.6774,3.3672,7.4696
1.8234,2.3213,2.654,6.1519
2.0281,2.6887,3.0732,6.8142
2.299,2.9624,3.2134,7.5815
1.8301,2.2999,2.5401,5.7908
2.2104,2.7717,3.0877,6.9416
2.2773,2.9645,3.3462,7.2795
1.7149,2.2874,2.7936,6.444
2.0282,2.7761,3.1068,7.1689
2.4413,3.2915,3.6248,8.4364
1.8531,2.2847,2.5248,5.8323
2.2863,2.8431,3.1693,7.1819
2.2097,2.9414,3.3416,7.1791
1.965,2.3537,2.5376,6.0149
1.79,2.4138,2.8186,6.6497
2.1407,2.8811,3.2579,7.6516
1.7338,2.2715,2.5663,5.7156
2.1157,2.7504,3.104,6.8838
2.0981,2.7563,3.004,6.8738
2.1474,2.5475,2.7891,6.5374
2.2152,2.827,3.1561,7.0097
2.1381,2.9403,3.5347,8.1416
1.9366,2.4997,2.8657,6.4854
2.2246,2.8319,3.0614,7.3535
2.0709,2.8177,3.1416,6.9491
2.0523,2.5495,2.8352,6.4275
2.1488,2.7927,3.1518,6.8724
2.4935,3.1979,3.6295,7.8598
1.3911,1.8376,2.191,5.2196
1.7675,2.3472,2.6995,6.3981
2.3449,3.1883,3.617,8.2102
2.218,2.7704,3.109,7.1302
2.1747,2.9102,3.3277,7.1354
2.4697,3.1627,3.4146,7.9589
2.0745,2.5854,2.8303,6.4996
1.8266,2.5169,3.1825,7.5715
1.9744,2.7875,3.3117,7.3845
1.7343,2.1454,2.4284,5.6091
1.8916,2.3937,2.5821,6.1441
2.2265,2.8101,3.0629,7.1498
1.6031,2.0322,2.2684,5.0685
2.4946,3.1406,3.5249,7.8159
1.9873,2.8147,3.6287,8.0229
1.9838,2.5385,2.8,6.8397
2.0441,2.7509,3.0695,6.9807
2.4303,3.223,3.579,8.1359
1.8655,2.2876,2.5695,5.8019
2.2801,2.8222,3.1953,7.0739
2.0259,2.6778,2.9476,6.6051
1.6079,2.0988,2.4564,5.8749
1.8241,2.4551,2.8179,6.4327
2.1574,2.8901,3.2635,7.4263
2.1674,2.8133,3.206,7.0169
2.4932,3.1513,3.427,7.977
2.5602,3.3438,3.7025,8.2836
2.1285,2.5235,2.816,6.4403
1.7488,2.4163,2.9532,6.5014
2.1553,2.9617,3.4689,7.7318
1.798,2.2772,2.4599,5.8696
2.169,2.75,2.9933,7.0287
2.0973,2.814,3.1396,6.9272
2.0397,2.516,2.8142,6.3271
2.1431,2.7624,3.1293,6.7943
2.2953,3.1571,3.706,9.0352
1.7516,2.2223,2.4654,5.768
2.1889,2.805,3.1096,7.2053
2.3143,3.0636,3.4403,7.6217
2.1186,2.5706,2.9061,6.5266
2.0689,2.6395,2.8774,6.5963
2.4388,3.0784,3.3881,7.6889
1.7357,2.2821,2.65,6.1908
2.0875,2.7611,3.1376,7.2643
1.9371,2.7226,3.1387,6.6795
1.6933,2.0536,2.2235,5.2866
2.2747,2.8982,3.2008,7.248
2.6738,3.3794,3.7638,8.426
2.0233,2.5453,2.8806,6.3226
1.8324,2.5363,3.3364,7.587
2.0385,2.8079,3.2465,7.6118
2.0118,2.5608,2.8346,6.7384
1.978,2.6776,3.0221,6.6532
2.366,3.1374,3.5311,7.7854
1.8295,2.2661,2.5856,5.6772
2.0966,2.5595,2.7489,6.5098
1.6076,2.2521,2.814,6.5174
2.0405,2.6293,2.9768,7.0855
2.2538,2.9961,3.3797,7.7012
2.6134,3.4476,3.8721,8.7397
1.9272,2.4813,2.6968,6.2225
2.3451,2.9806,3.2629,7.4757
2.3642,3.1262,3.4836,7.6849
1.6037,2.0635,2.4593,5.8276
1.7819,2.4056,2.8168,6.2587
2.0703,2.7239,2.9645,7.0926
1.7589,2.1871,2.393,5.6046
2.1205,2.6488,2.9263,6.7179
2.4134,3.2465,3.6717,7.9217
2.3298,2.8692,3.2547,7.1767
1.9107,2.6109,3.1004,7.3654
2.2954,3.1214,3.5454,8.4067
1.783,2.2513,2.5137,5.7781
2.1884,2.7831,3.1166,7.0629
2.312,3.0317,3.436,7.4857
2.0091,2.4002,2.601,6.1583
1.882,2.4769,2.7619,6.0932
1.8318,2.5561,3.1355,7.2033
1.7122,2.2669,2.609,5.8745
2.4998,3.3094,3.765,8.4377
2.3074,3.1194,3.4044,7.7845
2.0423,2.4668,2.683,6.3233
2.2262,2.8154,3.118,7.0332
2.5881,3.2537,3.6363,8.0991
1.6673,2.2426,2.6811,5.9673
1.9911,2.6222,2.876,6.9242
2.1028,2.8412,3.1394,7.1969
2.0371,2.5384,2.7982,6.4844
2.0235,2.6762,3.0115,6.5871
2.377,3.0864,3.4867,7.5957
1.9856,2.3648,2.5573,6.0536
2.0507,2.6856,3.0708,7.429
2.0322,2.8075,3.2091,7.1196
1.9744,2.4693,2.7677,6.3375
2.1425,2.7986,3.1753,6.9462
2.417,3.0612,3.3197,7.7296
1.8773,2.3612,2.6082,5.9068
2.2671,2.8376,3.1616,7.0784
1.6647,2.3696,3.2386,7.2984
1.6431,2.0934,2.4558,5.7003
1.6775,2.2253,2.4689,5.7183
2.4651,3.2435,3.5793,8.2749
2.0655,2.5809,2.8774,6.5309
2.4759,3.1009,3.4844,7.7755
2.3756,3.1709,3.62,7.7092
1.6774,2.2257,2.6478,6.5572
1.9429,2.6228,3.003,7.1061
2.2821,3.0677,3.4288,8.0629
1.6448,2.1063,2.3704,5.3034
2.0606,2.6328,2.9684,6.5934
2.0493,2.6666,2.8995,6.6525
1.9018,2.2897,2.5029,5.8328
1.8552,2.5745,3.2151,7.3111
2.282,3.1484,3.7036,8.4937
2.07,2.7075,3.0877,6.9347
2.3504,3.0061,3.2421,7.7481
2.184,2.9736,3.3065,7.3216
1.8673,2.2367,2.4822,5.7139
2.0626,2.6061,2.9341,6.4733
1.8457,2.5618,3.2737,7.5009
1.5968,2.0549,2.2786,5.4176
1.9556,2.5342,2.7953,6.583
2.083,2.7681,3.0853,6.9505
2.3738,2.9115,3.2626,7.4026
2.2238,2.9737,3.4028,7.2378
2.5598,3.2815,3.588,8.182
1.6374,2.1209,2.4669,5.8277
2.0358,2.6693,3.0389,7.1111
2.0646,2.831,3.2323,7.0916
1.9821,2.4732,2.807,6.2849
2.0461,2.5931,2.7967,6.5549
2.3775,2.991,3.2646,7.5303
1.7988,2.2868,2.5451,5.6848
1.7626,2.4152,2.9307,6.7774
2.3952,3.3463,3.9073,8.6737
2.0458,2.5031,2.6867,6.5659
2.1542,2.7868,3.0623,7.0153
2.5414,3.2532,3.5993,8.1572
2.1088,2.5996,2.9162,6.5338
2.4894,3.0806,3.4864,7.6785
1.7836,2.5145,2.975,6.7505
1.8728,2.4301,2.7016,6.3745
1.9995,2.6839,3.0062,6.7573
2.3465,3.0998,3.4688,7.7591
1.6486,2.0578,2.3433,5.1483
2.4044,2.9605,3.2157,7.4943
2.4936,3.2045,3.5443,7.9479
1.7219,2.2788,2.8349,6.7694
1.8705,2.5811,3.0841,6.8053
2.2708,3.111,3.596,8.0188
1.915,2.438,2.6599,6.235
2.2866,2.9047,3.1925,7.3697
2.1938,2.9505,3.3157,7.228
1.9035,2.287,2.5814,5.7978
1.6107,2.2195,2.8798,6.4779
1.9198,2.5772,2.9065,7.1322
1.9011,2.4746,2.7434,6.3286
2.337,3.0313,3.3536,7.7111
2.4097,3.227,3.6236,7.9685
2.3011,2.8395,3.2047,7.1424
2.1518,2.7944,3.0494,6.9419
1.901,2.665,3.3757,7.9953
1.7143,2.2,2.4974,5.8509
2.0821,2.7033,3.04,7.0364
2.002,2.7542,3.1481,6.772
1.8767,2.3054,2.491,5.8977
2.0101,2.5753,2.8382,6.4252
2.8537,3.6187,4.0233,9.0088
1.8423,2.5077,3.0834,6.9719
2.2542,3.0673,3.6033,8.1665
2.3266,3.1549,3.4754,8.1177
1.8989,2.2734,2.487,5.9245
1.8973,2.4833,2.79,6.1426
2.318,2.9845,3.3608,7.3844
1.8681,2.3183,2.6451,5.7797
1.7556,2.349,2.7606,6.6886
1.8417,2.553,2.9332,6.6154
1.8245,2.315,2.585,5.9805
2.411,3.1676,3.5744,7.9111
2.7889,3.6197,4.0995,8.9805
1.7972,2.2116,2.3857,5.6015
2.2505,2.7746,3.0292,6.9986
1.9213,2.6598,3.1971,7.3645
1.8935,2.4029,2.7108,6.3682
1.9806,2.6503,3.0151,6.652
2.2605,2.9218,3.1492,7.4456
1.9208,2.3841,2.6055,6.0405
2.2709,2.8201,3.1173,7.0959
2.0108,2.7336,3.098,6.6357
1.896,2.4502,2.8879,6.6533
2.0543,2.7009,2.9716,7.0425
2.4251,3.1752,3.4805,8.1764
1.9362,2.4591,2.7364,6.1878
2.3473,2.9709,3.3268,7.4339
2.4122,3.1672,3.5923,7.7557
2.1486,2.5854,2.8009,6.5858
1.581,2.2184,2.8538,6.5069
1.9827,2.7605,3.2893,7.5963
1.6146,2.03,2.2987,5.2737
1.9909,2.5408,2.8741,6.4919
2.3487,3.0886,3.3807,7.7263
2.1566,2.6009,2.8587,6.6467
2.3474,2.958,3.3023,7.3747
1.9493,2.7264,3.6058,8.3822
1.7292,2.3377,2.7772,6.0647
2.05,2.6922,2.9267,7.024
2.1376,2.8862,3.1801,7.2547
1.8425,2.2176,2.4406,5.7079
1.9033,2.4644,2.7693,6.0956
2.2802,2.9147,3.2912,7.2014
1.4716,1.9311,2.2441,5.4617
2.2226,2.9329,3.3073,7.9656
2.1676,3.007,3.4104,7.5649
2.1591,2.7339,3.0554,6.9604
2.2859,3.0061,3.4041,7.4268
2.5501,3.2408,3.5098,8.1638
1.8134,2.2307,2.4543,5.6257
1.7764,2.3972,2.9118,6.8677
1.9958,2.7449,3.2011,7.245
1.9208,2.428,2.7507,6.3039
1.8011,2.3944,2.6307,5.9845
2.1781,2.838,3.1237,7.1003
2.2392,2.8278,3.1549,7.0592
2.6412,3.32,3.7336,8.2531
1.9852,2.8483,3.6271,7.8799
1.7796,2.2099,2.4219,5.8926
2.0158,2.6092,2.887,6.6962
2.3713,3.0576,3.3929,7.7626
1.7973,2.2819,2.5827,5.6869
2.2103,2.7955,3.1788,6.9318
2.1585,2.7804,3.0158,6.9323
1.6755,2.1832,2.5043,6.0975
1.7948,2.4325,2.7628,6.2988
2.583,3.4675,3.8859,8.8545
2.0266,2.5008,2.8219,6.363
2.3399,2.8649,3.0793,7.3347
2.1259,2.8418,3.1555,6.9816
2.0484,2.4943,2.7675,6.2984
1.8405,2.5196,3.0116,6.8111
2.2031,3.0045,3.4657,7.8547
1.7711,2.2867,2.4918,5.8203
2.1408,2.7449,3.0065,6.9542
2.2096,2.9203,3.253,7.2198
1.881,2.248,2.5233,5.7204
2.2372,2.9274,3.3423,7.1567
1.8861,2.6259,3.3587,8.0577
1.8348,2.4008,2.7413,6.4469
2.2132,2.9125,3.2719,7.6325
2.1999,3.0202,3.4263,7.5012
2.1602,2.7194,3.0793,6.8502
2.1993,2.8132,3.0703,7.0535
2.5251,3.1976,3.5263,7.994
1.3726,1.8048,2.1788,4.9952
1.7698,2.3504,2.7504,6.2977
1.9188,2.6259,3.0333,6.6555
2.1253,2.5912,2.7718,6.7492
2.1949,2.8433,3.1221,7.1169
2.5976,3.3217,3.6729,8.3007
2.1492,2.6595,2.9801,6.6664
1.924,2.6439,3.3674,7.8022
1.9493,2.7136,3.0973,7.143
1.7683,2.1828,2.3879,5.717
1.9796,2.5505,2.8302,6.4545
2.3317,2.9847,3.3313,7.4953
1.8202,2.2815,2.5904,5.6895
2.1061,2.5959,2.8133,6.5641
2.1037,2.9278,3.6006,8.4398
2.1323,2.7461,3.1056,7.3774
2.0554,2.8282,3.2391,7.0475
2.4823,3.3459,3.7913,8.3201
1.8431,2.2662,2.4625,5.7669
2.2565,2.7879,3.0651,7.0432
2.1531,2.8583,3.2114,6.9972
1.7023,2.2428,2.6871,6.2352
1.9195,2.6045,3.0421,6.7697
2.1821,2.88,3.1455,7.4799
1.7284,2.2484,2.4982,5.6256
2.5723,3.3059,3.6861,8.2558
2.5937,3.4584,3.9122,8.449
2.1153,2.5125,2.8673,6.3783
1.79,2.393,2.7377,6.5167
2.1721,2.8991,3.2332,7.6808
1.8692,2.3461,2.5959,6.0424
2.2495,2.8408,3.1617,7.225
2.0533,2.8043,3.2008,6.8127
1.9351,2.3637,2.554,6.0066
2.0409,2.6148,2.8817,6.4979
1.9202,2.6562,3.1766,7.4434
1.8812,2.4097,2.7369,6.2168
2.3162,2.9929,3.3859,7.6232
2.355,3.0684,3.3361,7.7355
2.1483,2.5871,2.8313,6.6286
2.0912,2.7338,3.0633,6.733
2.4936,3.2034,3.6049,7.899
1.6095,2.1965,2.8291,6.3879
1.948,2.6066,2.9706,7.2015
1.9972,2.7652,3.1243,7.0743
1.7935,2.2104,2.4537,5.7114
1.9919,2.5537,2.8721,6.395
2.8307,3.6056,4.0815,8.9619
1.9598,2.4881,2.7338,6.2102
1.8646,2.5615,3.2063,7.5363
2.0854,2.9172,3.4499,7.7493
2.0917,2.7009,3.0608,7.0166
2.0934,2.8494,3.2662,7.0292
2.3713,3.0786,3.3167,7.7876
1.7515,2.1127,2.3024,5.3961
2.1503,2.6218,2.8936,6.6303
1.6208,2.2879,2.896,6.425
1.6788,2.1656,2.5022,5.7576
2.1838,2.8602,3.1141,7.3819
2.5569,3.3238,3.6261,8.4989
2.0489,2.6024,2.8892,6.5277
2.4553,3.1021,3.4692,7.7457
2.5069,3.2859,3.7214,8.0444
1.6533,2.106,2.3912,5.9513
1.7513,2.3593,2.6771,6.1161
2.1272,2.8431,3.1767,7.2912
1.8147,2.2996,2.582,5.8108
2.1864,2.7708,3.1281,6.9381
2.0194,2.6684,2.9254,6.6048
2.3652,2.8864,3.1733,7.2981
2.0228,2.7857,3.3824,7.7922
2.41,3.3047,3.8259,8.8104
1.8327,2.3648,2.7042,5.9748
2.168,2.7442,2.9778,7.0081
2.2671,2.9668,3.28,7.3814
2.1003,2.5434,2.8317,6.4517
2.1032,2.7296,3.0889,6.7054
1.9523,2.7329,3.4,7.6847
1.7694,2.2862,2.4915,6.0323
2.0931,2.708,2.9486,7.0326
2.3051,3.1925,3.5886,7.8342
1.9963,2.4074,2.6893,6.1403
2.1908,2.7938,3.1646,6.9147
2.4726,3.0764,3.3261,7.7536
1.6486,2.1502,2.4489,5.7473
2.0393,2.6774,3.0027,7.0152
2.1691,2.9244,3.2915,7.3574
2.0541,2.5443,2.8665,6.4712
1.9011,2.4927,2.727,6.1928
2.2783,2.9291,3.2225,7.294
1.6977,2.0605,2.2933,5.2082
1.8993,2.584,3.3102,7.7505
2.0791,2.9099,3.5084,7.71
1.9661,2.4653,2.6798,6.4947
2.1665,2.8118,3.0964,7.1578
2.5191,3.242,3.5904,8.1823
1.8881,2.445,2.7688,6.0367
2.3065,2.9489,3.3499,7.2728
1.7228,2.4306,3.0746,7.1583
1.6729,2.1145,2.3773,5.7119
1.7863,2.3838,2.6969,6.0639
2.1362,2.8246,3.1769,7.1249
