f.1,f.2,f.3,f.4
1.7032,2.2988,2.5972,5.9781
2.1545,2.7429,3.0697,6.9287
2.3516,3.0986,3.383,7.686
1.8269,2.4593,2.9247,6.831
1.7068,2.249,2.5759,5.6273
2.096,2.7795,3.074,6.8841
2.3692,3.1296,3.5432,7.6498
1.7746,2.2115,2.4188,5.8161
2.0883,2.8231,3.1776,6.956
2.1397,2.755,3.1391,6.7808
1.4691,1.9898,2.4814,5.7653
2.0155,2.7849,3.2081,7.1603
